Mes,CustomerID,Year_Birth,Columna Extra D,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,Columna Extra M,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
Febrero,6222,1967,D,Graduation,Married,22574.0,2,1,2013-10-28,28,25,M,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,10299,1969,D,PhD,Single,48240.0,0,0,2012-11-09,73,389,M,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1
Febrero,3083,1974,D,Graduation,Married,45837.0,1,1,2013-07-26,88,215,M,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0
Febrero,8953,1965,D,Master,Single,35791.0,2,1,2013-05-06,94,27,M,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,1503,1976,D,PhD,Together,162397.0,1,1,2013-06-03,31,85,M,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0
Febrero,8650,1978,D,Graduation,Widow,54162.0,1,1,2013-03-18,31,5,M,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,10862,1960,D,Master,Married,30522.0,0,1,2012-08-17,6,179,M,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0
Febrero,2782,1961,D,PhD,Married,54456.0,0,1,2013-07-11,23,352,M,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0
Febrero,6941,1971,D,Graduation,Single,31632.0,0,0,2013-07-14,92,17,M,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0
Febrero,10972,1949,D,Graduation,Widow,72298.0,0,0,2014-03-10,52,625,M,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0
Febrero,10708,1978,D,2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,M,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,6583,1955,D,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,M,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0
Febrero,3641,1976,D,Graduation,Married,13624.0,1,0,2013-01-20,93,10,M,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,10156,1975,D,Graduation,Single,84196.0,0,1,2013-06-03,56,215,M,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0
Febrero,4299,1960,D,Graduation,Together,70971.0,0,1,2012-09-21,28,1001,M,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1
Febrero,3469,1977,D,PhD,Divorced,34487.0,1,1,2012-09-06,94,19,M,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0
Febrero,5063,1977,D,Graduation,Single,28769.0,1,0,2012-12-18,76,41,M,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0
Febrero,10727,1970,D,PhD,Married,69084.0,1,0,2013-11-19,43,1181,M,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0
Febrero,9624,1958,D,PhD,Together,65488.0,0,0,2014-06-13,46,603,M,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0
Febrero,5156,1970,D,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,M,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0
Febrero,4376,1960,D,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,M,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1
Febrero,8923,1973,D,Graduation,Single,83917.0,0,0,2013-04-18,12,514,M,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1
Febrero,8461,1962,D,Graduation,Divorced,46102.0,2,1,2014-03-10,3,14,M,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,6945,1952,D,Graduation,Single,84574.0,0,0,2013-06-04,72,387,M,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0
Febrero,944,1962,D,Graduation,Married,56181.0,0,1,2013-01-08,6,121,M,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0
Febrero,1907,1950,D,Master,Divorced,63120.0,0,1,2012-09-28,53,965,M,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1
Febrero,701,1971,D,Graduation,Married,73691.0,0,1,2013-11-06,58,707,M,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0
Febrero,3856,1960,D,Graduation,Together,63381.0,0,1,2012-10-05,78,571,M,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0
Febrero,4149,1948,D,PhD,Together,76140.0,0,0,2014-05-13,57,586,M,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0
Febrero,2131,1959,D,PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,M,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0
Febrero,2942,1964,D,Graduation,Single,45906.0,0,1,2013-05-07,20,305,M,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0
Febrero,1173,1947,D,Master,Together,77632.0,0,0,2013-03-10,73,1200,M,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1
Febrero,4381,1971,D,PhD,Married,46463.0,1,1,2013-08-18,56,163,M,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0
Febrero,4611,1970,D,Graduation,Together,105471.0,0,0,2013-01-21,36,1009,M,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1
Febrero,3376,1970,D,Master,Divorced,55282.0,1,0,2013-12-13,9,125,M,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0
Febrero,4679,1977,D,Master,Married,78710.0,0,1,2014-05-23,42,721,M,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0
Febrero,10928,1958,D,Graduation,Together,66886.0,0,1,2013-09-16,28,315,M,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0
Febrero,4248,1960,D,Master,Single,98777.0,0,0,2014-02-17,23,1000,M,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0
Febrero,6728,1985,D,Graduation,Together,29103.0,1,0,2012-08-27,38,16,M,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0
Febrero,6661,1974,D,Graduation,Married,67445.0,0,1,2012-08-12,63,757,M,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0
Febrero,4725,1950,D,PhD,Together,50616.0,0,1,2014-04-13,71,30,M,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0
Febrero,3277,1955,D,Graduation,Divorced,49431.0,0,1,2012-08-03,9,219,M,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0
Febrero,5555,1975,D,Graduation,Divorced,153924.0,0,0,2014-02-07,81,1,M,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0
Febrero,2564,1953,D,Graduation,Together,61278.0,0,1,2014-01-04,87,111,M,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0
Febrero,946,1958,D,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,M,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0
Febrero,3867,1947,D,PhD,Together,73059.0,0,1,2013-08-31,36,410,M,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0
Febrero,6940,1966,D,PhD,Single,46734.0,1,2,2013-10-21,86,100,M,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0
Febrero,55,1963,D,Graduation,Together,56253.0,0,1,2012-12-07,83,509,M,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0
Febrero,7093,1985,D,Graduation,Married,19986.0,1,0,2013-11-14,74,3,M,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,5084,1975,D,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,M,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0
Febrero,1777,1980,D,Basic,Married,25965.0,0,0,2012-09-07,29,2,M,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,8162,1956,D,Master,Together,14661.0,0,0,2013-01-01,88,4,M,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,10826,1959,D,Graduation,Married,18690.0,0,0,2012-12-28,77,6,M,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0
Febrero,8754,1974,D,PhD,Together,45068.0,0,1,2013-05-16,25,14,M,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,1987,1987,D,Basic,Single,21063.0,1,0,2013-09-25,34,1,M,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,11007,1968,D,PhD,Married,29187.0,1,0,2013-05-09,43,26,M,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,7426,1971,D,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,M,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0
Febrero,9153,1964,D,PhD,Married,59304.0,0,1,2013-07-29,81,418,M,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0
Febrero,10379,1962,D,Master,Single,59247.0,0,2,2013-11-08,87,327,M,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0
Febrero,9204,1970,D,Graduation,Widow,66731.0,0,1,2012-09-12,33,371,M,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0
Febrero,3197,1980,D,Graduation,Married,77353.0,0,1,2013-12-16,38,275,M,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0
Febrero,2920,1975,D,PhD,Single,52614.0,0,1,2012-12-01,63,789,M,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0
Febrero,6961,1974,D,Graduation,Married,26751.0,2,0,2014-05-22,26,1,M,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,4673,1963,D,PhD,Married,81300.0,0,1,2012-10-30,17,1004,M,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1
Febrero,9937,1979,D,Graduation,Single,70337.0,0,0,2014-01-02,75,187,M,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0
Febrero,8779,1985,D,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,M,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1
Febrero,9596,1980,D,PhD,Single,65295.0,0,0,2013-12-23,19,365,M,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0
Febrero,2891,1963,D,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,M,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0
Febrero,4910,1967,D,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132,M,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0
Febrero,75,1982,D,2n Cycle,Together,41039.0,0,0,2013-07-25,32,34,M,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0
Febrero,10120,1955,D,Graduation,Together,38946.0,0,1,2013-10-24,84,116,M,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0
Febrero,6327,1967,D,Graduation,Together,65777.0,0,0,2013-12-19,87,565,M,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0
Febrero,10142,1976,D,PhD,Divorced,66476.0,0,1,2013-03-07,99,372,M,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0
Febrero,9826,1972,D,PhD,Single,86857.0,0,0,2012-09-12,96,899,M,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1
Febrero,1501,1982,D,PhD,Married,160803.0,0,0,2012-08-04,21,55,M,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0
Febrero,10767,1989,D,PhD,Together,77845.0,0,0,2014-05-16,40,760,M,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0
Febrero,7279,1969,D,PhD,Together,69476.0,0,0,2013-09-30,3,260,M,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0
Febrero,7230,1960,D,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,M,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1
Febrero,143,1970,D,Graduation,Single,61209.0,0,0,2013-08-25,73,466,M,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0
Febrero,450,1958,D,Master,Together,42315.0,0,1,2013-07-12,90,67,M,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0
Febrero,9316,1952,D,Basic,Together,13084.0,0,0,2013-11-02,29,2,M,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,6379,1949,D,Master,Widow,47570.0,1,1,2013-05-29,3,67,M,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1
Febrero,9239,1961,D,Master,Married,61923.0,0,2,2013-07-26,94,92,M,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0
Febrero,8315,1995,D,Graduation,Single,34824.0,0,0,2014-03-26,65,4,M,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0
Febrero,2868,1949,D,PhD,Single,26518.0,1,1,2013-04-08,33,20,M,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1
Febrero,10888,1961,D,Graduation,Single,45938.0,0,0,2013-11-03,46,273,M,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0
Febrero,1277,1960,D,Graduation,Together,78468.0,0,0,2014-04-09,29,434,M,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0
Febrero,9977,1973,D,Graduation,Divorced,78901.0,0,1,2013-09-17,99,321,M,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0
Febrero,10196,1978,D,Graduation,Married,71427.0,2,0,2014-03-12,26,212,M,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0
Febrero,6384,1978,D,Graduation,Divorced,71022.0,0,1,2014-02-11,30,909,M,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0
Febrero,8029,1988,D,Master,Single,90247.0,0,0,2014-04-29,27,1184,M,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1
Febrero,968,1968,D,Master,Divorced,41335.0,1,0,2013-12-26,24,112,M,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0
Febrero,6988,1986,D,Graduation,Married,71952.0,1,0,2013-01-10,93,656,M,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0
Febrero,4472,1970,D,PhD,Divorced,35682.0,1,0,2014-06-27,34,23,M,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0
Febrero,6991,1951,D,Graduation,Divorced,43185.0,0,1,2013-04-10,88,537,M,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0
Febrero,3336,1948,D,PhD,Together,66375.0,0,1,2013-11-21,96,712,M,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0
Febrero,4301,1971,D,Master,Married,35178.0,1,0,2013-01-10,10,23,M,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1
Febrero,1940,1986,D,Graduation,Married,25252.0,1,0,2013-07-12,26,1,M,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0
Febrero,1272,1965,D,Master,Single,55250.0,0,1,2012-10-21,49,664,M,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0
Febrero,1388,1975,D,Graduation,Single,33249.0,1,0,2013-02-20,11,6,M,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,1044,1953,D,Graduation,Together,58398.0,0,0,2013-05-14,44,299,M,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0
Febrero,6969,1982,D,Graduation,Together,50272.0,1,0,2013-08-07,75,99,M,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0
Febrero,10479,1975,D,PhD,Married,76618.0,0,0,2012-12-07,64,749,M,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0
Febrero,3619,1960,D,2n Cycle,Divorced,87305.0,0,0,2012-09-23,19,345,M,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1
Febrero,1715,1978,D,Graduation,Together,25851.0,1,0,2013-02-11,45,9,M,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,10159,1970,D,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440,M,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0
Febrero,1463,1958,D,Graduation,Single,45160.0,1,1,2014-03-29,9,8,M,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,5114,1965,D,Master,Married,74806.0,0,1,2012-12-19,1,670,M,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0
Febrero,4990,1954,D,Graduation,Married,59111.0,0,0,2013-05-02,90,524,M,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0
Febrero,4329,1984,D,PhD,Married,18988.0,1,0,2014-05-23,43,6,M,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,10936,1965,D,Graduation,Married,72190.0,0,0,2013-02-13,79,597,M,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0
Febrero,4692,1976,D,Graduation,Married,7500.0,1,0,2012-08-01,19,7,M,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1
Febrero,7212,1966,D,Graduation,Married,44794.0,0,1,2014-06-08,99,54,M,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0
Febrero,6086,1955,D,Graduation,Married,80395.0,0,0,2013-11-23,62,445,M,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0
Febrero,437,1976,D,Master,Divorced,75012.0,0,0,2014-01-25,41,294,M,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0
Febrero,11171,1965,D,Master,Married,56962.0,2,1,2013-10-11,60,292,M,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0
Febrero,11101,1991,D,Graduation,Together,89891.0,0,0,2013-04-15,17,412,M,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0
Febrero,5329,1949,D,PhD,Divorced,35946.0,1,1,2013-09-27,24,8,M,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0
Febrero,610,1953,D,PhD,Together,53593.0,1,1,2012-08-07,60,349,M,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0
Febrero,9384,1978,D,Graduation,Married,66373.0,1,1,2013-06-12,57,328,M,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0
Febrero,5956,1948,D,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,M,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0
Febrero,10430,1973,D,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,M,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0
Febrero,7875,1949,D,Graduation,Married,72025.0,0,0,2014-04-29,46,967,M,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1
Febrero,7072,1973,D,Graduation,Married,67432.0,0,1,2013-03-29,69,432,M,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0
Febrero,6255,1952,D,Master,Together,70545.0,0,1,2014-06-03,29,138,M,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0
Febrero,6516,1989,D,Basic,Married,17487.0,1,0,2013-03-18,37,0,M,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,5564,1969,D,Graduation,Together,62882.0,0,1,2012-08-09,26,509,M,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0
Febrero,5682,1953,D,PhD,Single,64108.0,0,1,2013-03-23,8,948,M,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0
Febrero,7458,1956,D,Master,Together,34941.0,1,1,2013-03-06,26,39,M,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0
Febrero,5237,1950,D,PhD,Single,48767.0,1,2,2014-01-01,79,28,M,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0
Febrero,7761,1978,D,2n Cycle,Together,38702.0,1,0,2013-08-01,71,13,M,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0
Febrero,5278,1964,D,Graduation,Married,82224.0,0,0,2014-01-25,83,307,M,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0
Febrero,3560,1952,D,Graduation,Together,83844.0,0,0,2013-05-12,57,901,M,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0
Febrero,7235,1975,D,2n Cycle,Married,17003.0,1,0,2013-12-09,37,2,M,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0
Febrero,10548,1995,D,Graduation,Single,71163.0,0,0,2014-03-09,30,283,M,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0
Febrero,2281,1970,D,Graduation,Single,33697.0,1,0,2013-09-15,34,4,M,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0
Febrero,4073,1954,D,2n Cycle,Married,63564.0,0,0,2014-01-29,0,769,M,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1
Febrero,6974,1972,D,PhD,Together,83443.0,0,0,2013-12-31,89,518,M,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0
Febrero,7938,1958,D,PhD,Together,51518.0,0,1,2013-10-03,92,350,M,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0
Febrero,7094,1975,D,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,M,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0
Febrero,3667,1969,D,Graduation,Married,80952.0,0,0,2013-02-28,20,778,M,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1
Febrero,7723,1979,D,Graduation,Together,75507.0,0,0,2014-05-02,56,709,M,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0
Febrero,3870,1978,D,2n Cycle,Together,63855.0,0,0,2013-02-09,28,359,M,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0
Febrero,4012,1972,D,PhD,Together,62220.0,0,1,2012-08-11,55,799,M,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1
Febrero,5909,1964,D,Graduation,Married,58512.0,0,1,2013-09-19,25,895,M,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0
Febrero,10470,1979,D,Master,Married,40662.0,1,0,2013-03-15,0,40,M,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0
Febrero,6488,1959,D,PhD,Married,38829.0,0,1,2014-04-06,86,76,M,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0
Febrero,10270,1981,D,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,M,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0
Febrero,6887,1967,D,Graduation,Single,79146.0,1,1,2014-04-24,33,245,M,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0
Febrero,6406,1988,D,Master,Married,78285.0,0,0,2013-10-28,13,647,M,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0
Febrero,7573,1978,D,PhD,Single,31626.0,1,0,2013-05-10,12,39,M,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1
Febrero,4508,1952,D,Graduation,Single,75127.0,0,0,2014-05-22,92,203,M,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0
Febrero,221,1955,D,Graduation,Married,48726.0,0,1,2013-04-27,90,138,M,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0
Febrero,5331,1977,D,Graduation,Married,74985.0,0,0,2012-09-11,8,587,M,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0
Febrero,1911,1987,D,Graduation,Together,67430.0,0,0,2012-09-05,6,595,M,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0
Febrero,20,1965,D,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,M,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0
Febrero,8786,1956,D,Master,Married,62058.0,0,1,2013-05-26,52,301,M,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0
Febrero,10582,1979,D,Graduation,Married,72063.0,0,1,2013-07-03,3,180,M,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0
Febrero,1915,1951,D,PhD,Married,78939.0,0,0,2013-12-12,57,794,M,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0
Febrero,8897,1965,D,Graduation,Single,42720.0,1,1,2013-04-24,9,392,M,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1
Febrero,2371,1972,D,Graduation,Married,33622.0,1,1,2013-04-13,22,39,M,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0
Febrero,4303,1957,D,PhD,Together,6835.0,0,1,2012-12-08,76,107,M,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0
Febrero,6825,1953,D,Graduation,Together,41452.0,1,1,2013-03-06,86,13,M,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
Febrero,1072,1965,D,PhD,Single,40760.0,0,1,2013-08-30,64,70,M,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0
Febrero,4964,1958,D,PhD,Together,74250.0,0,0,2014-01-26,90,680,M,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0
Febrero,2461,1955,D,Master,Single,51124.0,1,1,2013-12-18,79,26,M,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0
Febrero,10736,1971,D,Graduation,Single,72258.0,0,1,2013-09-12,28,522,M,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0
Febrero,3194,1974,D,PhD,Single,71466.0,0,0,2014-04-05,86,412,M,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0
Febrero,10839,1976,D,Graduation,Together,36283.0,1,1,2014-04-14,42,6,M,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0
Febrero,49,1970,D,Graduation,Single,20587.0,1,0,2014-05-11,39,2,M,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0
